Scan Name,Updated,Type,Module,Source,F/P,Data
example-scan,2025-05-12 10:44:01,RAW_RIR_DATA,sfp_searchcode,example.com,0,"{""repo"": ""https://gitlab.com/unofficial-mirrors/openstack-heat"", ""language"": ""ReStructuredText"", ""linescount"": 174, ""location"": ""/doc/source/template_guide"", ""name"": ""openstack-heat"", ""url"": ""https://searchcode.com/codesearch/view/619278290/"", ""md5hash"": ""4c09a3e66561eabe863bdc62abc07030"", ""lines"": {""87"": ""  * Relative path (:file:`my_nova.yaml`)"", ""88"": ""  * Absolute path (:file:`file:///home/user/templates/my_nova.yaml`)"", ""89"": ""  * Http URL (``http://example.com/templates/my_nova.yaml``)"", ""90"": ""  * Https URL (``https://example.com/templates/my_nova.yaml``)""}, ""id"": 619278290, ""filename"": ""composition.rst""}"
example-scan,2025-05-12 10:44:01,RAW_RIR_DATA,sfp_searchcode,example.com,0,"{""repo"": ""https://gitlab.com/wolfgang42/gitlab-ce"", ""language"": ""Ruby"", ""linescount"": 232, ""location"": ""/spec/requests/api"", ""name"": ""gitlab-ce"", ""url"": ""https://searchcode.com/codesearch/view/628979379/"", ""md5hash"": ""aa75789502bd66062bc3b8c62948a313"", ""lines"": {""11"": ""           :all_events_enabled,"", ""12"": ""           project: project,"", ""13"": ""           url: 'http://example.com',"", ""14"": ""           enable_ssl_verification: true,"", ""15"": ""           push_events_branch_filter: 'master')"", ""30"": ""        expect(response).to include_pagination_headers"", ""31"": ""        expect(json_response.count).to eq(1)"", ""32"": ""        expect(json_response.first['url']).to eq(\""http://example.com\"")"", ""33"": ""        expect(json_response.first['issues_events']).to eq(true)"", ""34"": ""        expect(json_response.first['confidential_issues_events']).to eq(true)"", ""94"": ""      expect do"", ""95"": ""        post api(\""/projects/#{project.id}/hooks\"", user),"", ""96"": ""          params: { url: \""http://example.com\"", issues_events: tr"
example-scan,2025-05-12 10:44:01,RAW_RIR_DATA,sfp_searchcode,example.com,0,"{""repo"": ""https://gitlab.com/yamhill/mailman"", ""language"": ""ReStructuredText"", ""linescount"": 169, ""location"": ""/src/mailman/app/docs"", ""name"": ""mailman"", ""url"": ""https://searchcode.com/codesearch/view/624398067/"", ""md5hash"": ""aa94cecae2c5a2f133bb2d17a3788585"", ""lines"": {""142"": ""    listid          : test.example.com"", ""143"": ""    original_sender : aperson@example.com"", ""144"": ""    original_subject: My first post"", ""145"": ""    recipients      : set()"", ""42"": """", ""43"": ""    >>> print(msg.as_string())"", ""44"": ""    From: aperson@example.com"", ""45"": ""    To: test@example.com"", ""52"": ""    Archived-At: <http://example.com/.../4CMWUN6BHVCMHMDAOSJZ2Q72G5M32MWB>"", ""53"": ""    List-Archive: <http://example.com/archives/test@example.com>"", ""54"": ""    List-Help: <mailto:test-request@example.com?subject=help>"", ""63"": ""    _______________________________________________"", ""64"": ""    Test mailing list"", ""65"": ""    test@example.com"", ""66"": ""    <BLANKLINE>"", ""67"": """"}, ""id"": 624398067, ""filename"": ""pipelines.rst""}"
example-scan,2025-05-12 10:44:01,RAW_RIR_DATA,sfp_searchcode,example.com,0,"{""repo"": ""https://gitlab.com/yousafsyed/easternglamor"", ""language"": ""PHP"", ""linescount"": 210, ""location"": ""/vendor/magento/zendframework1/library/Zend/Application/Resource"", ""name"": ""easternglamor"", ""url"": ""https://searchcode.com/codesearch/view/616609091/"", ""md5hash"": ""f958bb43354951af50a592a27c1de9c0"", ""lines"": {""43"": "" *"", ""44"": "" *   resources.multidb.db2.adapter = \""pdo_pgsql\"""", ""45"": "" *   resources.multidb.db2.host = \""example.com\"""", ""46"": "" *   resources.multidb.db2.username = \""dba\"""", ""47"": "" *   resources.multidb.db2.password = \""notthatpublic\""""}, ""id"": 616609091, ""filename"": ""Multidb.php""}"
example-scan,2025-05-12 10:44:01,RAW_RIR_DATA,sfp_searchcode,example.com,0,"{""repo"": ""https://gitlab.com/yury-n/gitlab-ce"", ""language"": ""Markdown"", ""linescount"": 444, ""location"": ""/doc/api"", ""name"": ""gitlab-ce"", ""url"": ""https://searchcode.com/codesearch/view/618731719/"", ""md5hash"": ""856f3be64298f8e6146adae0d8c91147"", ""lines"": {""23"": """", ""24"": ""```bash"", ""25"": ""curl -H \""PRIVATE-TOKEN: 9koXpg98eAheJpvBs5tK\"" https://gitlab.example.com/api/v3/todos"", ""26"": ""```"", ""27"": """", ""45"": ""      \""state\"": \""active\"","", ""46"": ""      \""avatar_url\"": \""http://www.gravatar.com/avatar/e64c7d89f26bd1972efa854d13d7dd61?s=80&d=identicon\"","", ""47"": ""      \""web_url\"": \""https://gitlab.example.com/u/root\"""", ""48"": ""    },"", ""49"": ""    \""action_name\"": \""marked\"","", ""68"": ""        \""state\"": \""active\"","", ""69"": ""        \""avatar_url\"": \""http://www.gravatar.com/avatar/a0d477b3ea21970ce6ffcbb817b0b435?s=80&d=identicon\"","", ""70"": ""        \""web_url\"": \""https://gitlab.example.com/u/craig_rutherford\"""", ""71"": ""      },"", ""72"": ""      \""assignee\"": {""}, ""id"": 618731719, ""filename"": ""todos.md""}"
example-scan,2025-05-12 10:51:37,RAW_RIR_DATA,sfp_bgpview,20940,0,"{'asn': 20940, 'name': 'AKAMAI-ASN1', 'description_short': 'Akamai International B.V.', 'description_full': ['Akamai International B.V.'], 'country_code': 'NL', 'website': 'https://www.akamai.com/', 'email_contacts': ['abuse@akamai.com', 'ip-admin@akamai.com', 'ck@akamai.com', 'nbakker@akamai.com', 'ripenotify@bakker.net', 'rmullall@akamai.com', 'registry@4l.ie', 'cdabanog@akamai.com'], 'abuse_contacts': ['abuse@akamai.com'], 'looking_glass': None, 'traffic_estimation': '100+Tbps', 'traffic_ratio': 'Heavy Outbound', 'owner_address': ['145 Broadway', '02142', 'Cambridge', 'MA', 'UNITED STATES'], 'rir_allocation': {'rir_name': 'RIPE', 'country_code': 'NL', 'date_allocated': '2001-07-10 00:00:00', 'allocation_status': 'allocated'}, 'iana_assignment': {'assignment_status': 'assigned', 'description': 'Assigned by RIPE NCC', 'whois_server': 'whois.ripe.net', 'date_assigned': None}, 'date_updated': '2025-05-03 04:25:17'}"
example-scan,2025-05-12 10:44:53,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""130""><td><div class=""lineno"">130</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$emailThatFailsBothNonStrictButFailsInStrict</span> <span class=""o"">=</span> <span class=""s1"">&#39;username@sub..<mark>example.com</mark>&#39;</span><span class=""p"">;</span></pre></div></td></tr><tr data-line=""131""><td><div class=""lineno"">131</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$emailThatPassesNonStrictButFailsInStrict</span> <span class=""o"">=</span> <span class=""s1"">&#39;&quot;has space&quot;@<mark>example.com</mark>&#39;</span><span class=""p"">;</span></pre></div></td></tr><tr data-line=""132""><td><div class=""lineno"">132</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$emailThatPassesBothNonStrictAndInStrict</span> <span class=""o"">=</span> <span class=""s1"">&#39;plainaddress@<mark>example.com</mark>&#39;</span><span class=""p"">;</span></pre><div class=""jump""></div></d"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""19""><td><div class=""lineno"">19</div></td><td><div class=""highlight""><pre>        <span class=""nx"">app</span><span class=""p"">(</span><span class=""s1"">&#39;config&#39;</span><span class=""p"">)</span><span class=""o"">-&gt;</span><span class=""na"">set</span><span class=""p"">(</span><span class=""s1"">&#39;app.asset_url&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;https://<mark>example.com</mark>&#39;</span><span class=""p"">);</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""36""><td><div class=""lineno"">36</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$this</span><span class=""o"">-&gt;</span><span class=""na"">assertStringEndsWith</span><span class=""p"">(</span><span class=""s1"">&#39;&lt;script type=&quot;module&quot; src=&quot;https://<mark>example.com</mark>/build/assets/app.versioned.js&quot;&gt;&lt;/script&gt;&#39;</span><span class=""p"">,</span> <span class=""nv"">$result</span"
example-scan,2025-05-12 10:45:24,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""29""><td><div class=""lineno"">29</div></td><td><div class=""highlight""><pre>        <span class=""nx"">DB</span><span class=""o"">::</span><span class=""na"">table</span><span class=""p"">(</span><span class=""s1"">&#39;users&#39;</span><span class=""p"">)</span><span class=""o"">-&gt;</span><span class=""na"">insert</span><span class=""p"">([</span></pre></div></td></tr><tr data-line=""30""><td><div class=""lineno"">30</div></td><td><div class=""highlight""><pre>            <span class=""p"">[</span><span class=""s1"">&#39;name&#39;</span> <span class=""o"">=&gt;</span> <span class=""s1"">&#39;John Doe&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;email&#39;</span> <span class=""o"">=&gt;</span> <span class=""s1"">&#39;John.Doe@<mark>example.com</mark>&#39;</span><span class=""p"">],</span></pre></div></td></tr><tr data-line=""31""><td><div class=""lineno"">31</div></td><td><div class=""highlight""><pre>            <span class=""p"">[</span><span c"
example-scan,2025-05-12 10:45:35,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""65""><td><div class=""lineno"">65</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$request</span> <span class=""o"">=</span> <span class=""nx"">Request</span><span class=""o"">::</span><span class=""na"">create</span><span class=""p"">(</span><span class=""s1"">&#39;http://<mark>example.com</mark>/foo/bar/script.php?test&#39;</span><span class=""p"">);</span></pre></div></td></tr><tr data-line=""66""><td><div class=""lineno"">66</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$this</span><span class=""o"">-&gt;</span><span class=""na"">assertSame</span><span class=""p"">(</span><span class=""s1"">&#39;http://<mark>example.com</mark>&#39;</span><span class=""p"">,</span> <span class=""nv"">$request</span><span class=""o"">-&gt;</span><span class=""na"">root</span><span class=""p"">());</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""176""><td><div class=""lineno"">176</div></td><td><div class=""highl"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""71""><td><div class=""lineno"">71</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$message</span> <span class=""o"">=</span> <span class=""k"">new</span> <span class=""nx"">MailMessage</span><span class=""p"">;</span></pre></div></td></tr><tr data-line=""72""><td><div class=""lineno"">72</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$message</span><span class=""o"">-&gt;</span><span class=""na"">cc</span><span class=""p"">(</span><span class=""s1"">&#39;test@<mark>example.com</mark>&#39;</span><span class=""p"">);</span></pre></div></td></tr><tr data-line=""73""><td><div class=""lineno"">73</div></td><td><div class=""highlight""><pre></pre></div></td></tr><tr data-line=""74""><td><div class=""lineno"">74</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$this</span><span class=""o"">-&gt;</span><span class=""na"">assertSame</span><span class=""p"">([[</span><span class=""s1"">&#39;test@<mark>example"
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '12.x'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""835""><td><div class=""lineno"">835</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$response</span> <span class=""o"">=</span> <span class=""nv"">$this</span><span class=""o"">-&gt;</span><span class=""na"">factory</span><span class=""o"">-&gt;</span><span class=""na"">get</span><span class=""p"">(</span><span class=""s1"">&#39;https://<mark>example.com</mark>&#39;</span><span class=""p"">);</span></pre></div></td></tr><tr data-line=""836""><td><div class=""lineno"">836</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$this</span><span class=""o"">-&gt;</span><span class=""na"">assertSame</span><span class=""p"">(</span><span class=""s1"">&#39;Ok&#39;</span><span class=""p"">,</span> <span class=""nv"">$response</span><span class=""o"">-&gt;</span><span class=""na"">body</span><span class=""p"">());</span></pre></div></td></tr><tr data-line=""837""><td><div class=""lineno"">837</div></td><td><div class=""highlight""><pre>  "
example-scan,2025-05-12 10:45:24,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '5.x-dev'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""466""><td><div class=""lineno"">466</div></td><td><div class=""highlight""><pre><span class=""x"">  &lt;ul&gt;</span></pre></div></td></tr><tr data-line=""467""><td><div class=""lineno"">467</div></td><td><div class=""highlight""><pre><span class=""x"">    &lt;li&gt;&lt;a id=&quot;click1&quot; href=&quot;javascript:_e(&#39;div1&#39;).innerHTML=&#39;&amp;lt;iframe src=&amp;quot;http://click.<mark>example.com</mark>&amp;quot;&amp;gt;&amp;lt;/iframe&amp;gt;&#39;;void(0)&quot; class=&quot;clicktest&quot;&gt;ignore: implicit (JavaScript href)&lt;/a&gt;&lt;/li&gt;</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""615""><td><div class=""lineno"">615</div></td><td><div class=""highlight""><pre><span class=""x"">        equal( Piwik.JSON.stringify(</span></pre></div></td></tr><tr data-line=""616""><td><div class=""lineno"">616</div></td><td><div class=""highlight""><pre><span class=""x"">            [ {&#39;domains&#39; : [&#39;<ma"
example-scan,2025-05-12 10:45:19,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '5.x-dev'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""50""><td><div class=""lineno"">50</div></td><td><div class=""highlight""><pre>            <span class=""p"">[</span><span class=""s1"">&#39;name without proxy&#39;</span><span class=""p"">,</span> <span class=""p"">[</span><span class=""s1"">&#39;<mark>example.com</mark>&#39;</span><span class=""p"">,</span> <span class=""k"">null</span><span class=""p"">,</span> <span class=""k"">null</span><span class=""p"">,</span> <span class=""k"">null</span><span class=""p"">,</span> <span class=""s1"">&#39;<mark>example.com</mark>&#39;</span><span class=""p"">]],</span></pre></div></td></tr><tr data-line=""51""><td><div class=""lineno"">51</div></td><td><div class=""highlight""><pre></pre></div></td></tr><tr data-line=""52""><td><div class=""lineno"">52</div></td><td><div class=""highlight""><pre>            <span class=""p"">[</span><span class=""s1"">&#39;IPv4 with one proxy&#39;</span><span class=""p"">,</span> <span class=""p"">[</span><span class=""s1"">&#39;127.0.0.1&"
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': '7.9'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""27""><td><div class=""lineno"">27</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$handler</span> <span class=""o"">=</span> <span class=""nv"">$stack</span><span class=""o"">-&gt;</span><span class=""na"">resolve</span><span class=""p"">();</span></pre></div></td></tr><tr data-line=""28""><td><div class=""lineno"">28</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$request</span> <span class=""o"">=</span> <span class=""k"">new</span> <span class=""nx"">Request</span><span class=""p"">(</span><span class=""s1"">&#39;GET&#39;</span><span class=""p"">,</span> <span class=""s1"">&#39;http://<mark>example.com</mark>&#39;</span><span class=""p"">);</span></pre></div></td></tr><tr data-line=""29""><td><div class=""lineno"">29</div></td><td><div class=""highlight""><pre>        <span class=""nv"">$promise</span> <span class=""o"">=</span> <span class=""nv"">$handler</span><span class=""p"">(</span><span class=""nv"">$request</span"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'canary'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""69""><td><div class=""lineno"">69</div></td><td><div class=""highlight""><pre><span class=""cm""> * export const metadata: Metadata = {</span></pre></div></td></tr><tr data-line=""70""><td><div class=""lineno"">70</div></td><td><div class=""highlight""><pre><span class=""cm""> *   metadataBase: new URL(&#39;https://<mark>example.com</mark>&#39;),</span></pre></div></td></tr><tr data-line=""71""><td><div class=""lineno"">71</div></td><td><div class=""highlight""><pre><span class=""cm""> *   title: { default: &#39;My Site&#39;, template: &#39;%s | My Site&#39; },</span></pre></div></td></tr><tr data-line=""72""><td><div class=""lineno"">72</div></td><td><div class=""highlight""><pre><span class=""cm""> *   description: &#39;Welcome to My Site&#39;,</span></pre></div></td></tr><tr data-line=""73""><td><div class=""lineno"">73</div></td><td><div class=""highlight""><pre><span class=""cm""> *   alternates: {</span></pre></div></td></tr><tr data-line=""74"""
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'dev'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""166""><td><div class=""lineno"">166</div></td><td><div class=""highlight""><pre><span class=""s"">\t\ttype = &quot;http&quot;</span></pre></div></td></tr><tr data-line=""167""><td><div class=""lineno"">167</div></td><td><div class=""highlight""><pre><span class=""s"">\t\tcustomDomains = [&quot;<mark>example.com</mark>&quot;]</span></pre></div></td></tr><tr data-line=""168""><td><div class=""lineno"">168</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t[proxies.plugin]</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""174""><td><div class=""lineno"">174</div></td><td><div class=""highlight""><pre><span class=""s"">\t\ttype = &quot;http&quot;</span></pre></div></td></tr><tr data-line=""175""><td><div class=""lineno"">175</div></td><td><div class=""highlight""><pre><span class=""s"">\t\tcustomDomains = [&quot;other.<mark>example.com</mark>&quot;]</span></pre></div></td></tr><tr data-line=""176""><td><div class=""lineno"">176"
example-scan,2025-05-12 10:44:56,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'dev'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""48""><td><div class=""lineno"">48</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tlocal_port = %d</span></pre></div></td></tr><tr data-line=""49""><td><div class=""lineno"">49</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tcustom_domains = normal.<mark>example.com</mark></span></pre></div></td></tr><tr data-line=""50""><td><div class=""lineno"">50</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tlocations = /,/foo</span></pre></div></td></tr><tr data-line=""51""><td><div class=""lineno"">51</div></td><td><div class=""highlight""><pre></pre></div></td></tr><tr data-line=""52""><td><div class=""lineno"">52</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\t[bar]</span></pre></div></td></tr><tr data-line=""53""><td><div class=""lineno"">53</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\ttype = http</span></pre></div></td></tr><tr data-line=""54""><td><div class=""linen"
example-scan,2025-05-12 10:44:53,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'dev'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""50""><td><div class=""lineno"">50</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tlocalPort = %d</span></pre></div></td></tr><tr data-line=""51""><td><div class=""lineno"">51</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tcustomDomains = [&quot;normal.<mark>example.com</mark>&quot;]</span></pre></div></td></tr><tr data-line=""52""><td><div class=""lineno"">52</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tlocations = [&quot;/&quot;,&quot;/foo&quot;]</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""57""><td><div class=""lineno"">57</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tlocalPort = %d</span></pre></div></td></tr><tr data-line=""58""><td><div class=""lineno"">58</div></td><td><div class=""highlight""><pre><span class=""s"">\t\t\tcustomDomains = [&quot;normal.<mark>example.com</mark>&quot;]</span></pre></div></td></tr><tr data-line=""59""><td><div c"
example-scan,2025-05-12 10:45:44,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'develop'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""240""><td><div class=""lineno"">240</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">QStringList</span><span class=""w""> </span><span class=""n"">urlsRoot</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""p"">{</span><span class=""s"">&quot;https://root.<mark>example.com</mark>/&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s"">&quot;root.<mark>example.com</mark>/login&quot;</span><span class=""p"">};</span></pre></div></td></tr><tr data-line=""241""><td><div class=""lineno"">241</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""k"">auto</span><span class=""w""> </span><span class=""n"">entriesRoot</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""n"">createEntries</span><span class=""p"">(</span><span class=""n"">urlsRoot</span><span class=""p"">,</span><span cla"
example-scan,2025-05-12 10:44:56,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""s1"">&#39;@context&#39;</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;https://www.w3.org/ns/activitystreams&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nb"">id</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;https://<mark>example.com</mark>/alice&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""ss"">type</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;Person&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""13""><td><div c"
example-scan,2025-05-12 10:44:56,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""10""><td><div class=""lineno"">10</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""s1"">&#39;@context&#39;</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;https://www.w3.org/ns/activitystreams&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nb"">id</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;https://<mark>example.com</mark>/alice&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""ss"">type</span><span class=""p"">:</span><span class=""w""> </span><span class=""s1"">&#39;Person&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""13""><td><div c"
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""103""><td><div class=""lineno"">103</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">it</span><span class=""w""> </span><span class=""s1"">&#39;returns a webfinger string for the account&#39;</span><span class=""w""> </span><span class=""k"">do</span></pre></div></td></tr><tr data-line=""104""><td><div class=""lineno"">104</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""no"">Rails</span><span class=""o"">.</span><span class=""n"">configuration</span><span class=""o"">.</span><span class=""n"">x</span><span class=""o"">.</span><span class=""n"">local_domain</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""s1"">&#39;<mark>example.com</mark>&#39;</span></pre></div></td></tr><tr data-line=""105""><td><div class=""lineno"">105</div></td><td><div class=""highlight""><pre></pre></div></td></tr><tr data-line=""106""><td><div class=""lineno"">1"
example-scan,2025-05-12 10:45:44,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""103""><td><div class=""lineno"">103</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">it</span><span class=""w""> </span><span class=""s2"">&quot;doesn&#39;t escape simple URL&quot;</span><span class=""w""> </span><span class=""k"">do</span></pre></div></td></tr><tr data-line=""104""><td><div class=""lineno"">104</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">url</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""no"">UrlHelper</span><span class=""o"">.</span><span class=""n"">normalized_encode</span><span class=""p"">(</span><span class=""s2"">&quot;http://<mark>example.com</mark>/foo/bar&quot;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""105""><td><div class=""lineno"">105</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">expect</span><span class=""p"">(</span><span cl"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""11""><td><div class=""lineno"">11</div></td><td><div class=""highlight""><pre><span class=""w"">  </span><span class=""n"">before</span><span class=""w""> </span><span class=""k"">do</span></pre></div></td></tr><tr data-line=""12""><td><div class=""lineno"">12</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">stub_request</span><span class=""p"">(</span><span class=""ss"">:get</span><span class=""p"">,</span><span class=""w""> </span><span class=""s1"">&#39;http://<mark>example.com</mark>/html&#39;</span><span class=""p"">)</span><span class=""o"">.</span><span class=""n"">to_return</span><span class=""p"">(</span><span class=""ss"">headers</span><span class=""p"">:</span><span class=""w""> </span><span class=""p"">{</span><span class=""w""> </span><span class=""s1"">&#39;Content-Type&#39;</span><span class=""w""> </span><span class=""o"">=&gt;</span><span class=""w""> </span><span class=""s1"">&#39;text/html&#39;</span><span class="
example-scan,2025-05-12 10:45:38,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""111""><td><div class=""lineno"">111</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""nx"">request</span><span class=""o"">:</span><span class=""w""> </span><span class=""s2"">&quot;GET / HTTP/1.1\\r\\nHost: <mark>example.com</mark>\\r\\nExpect: 100-continue\\r\\n\\r\\n&quot;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""112""><td><div class=""lineno"">112</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""nx"">description</span><span class=""o"">:</span><span class=""w""> </span><span class=""s2"">&quot;Request with Expect header&quot;</span><span class=""p"">,</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""119""><td><div class=""lineno"">119</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""nx"">request</span><span class=""o"">:</span><span class=""w""> </span><span class=""s2"">&quot;GET / HTTP/1.1\\r\\nHost"
